id,user_id,ranked_id,ranked_name,ranked_username,bloodline,action,title,description,metadata,created_at
604,e55f6073-25c5-4c73-a220-4b6327f7ba5e,49,Hunny,GEM Arklyndarce#GEM,Porveldam,LEVEL_UP,Level Up!,Hunny leveled up to 25 in GEM Arklyndarce#GEM,"{""to"":""25"",""from"":""23"",""gained"":""2"",""points"":""160""}",2025-11-08 03:08:54.765146+00
605,e55f6073-25c5-4c73-a220-4b6327f7ba5e,49,Hunny,GEM Arklyndarce#GEM,Porveldam,MISSION_COMPLETED,Mission Completed!,Hunny completed a mission in GEM Arklyndarce#GEM,"{""points"":""10"",""progress"":""2/12"",""missionNumber"":""2"",""totalMissions"":""12""}",2025-11-08 05:05:33.329538+00
606,e55f6073-25c5-4c73-a220-4b6327f7ba5e,49,Hunny,GEM Arklyndarce#GEM,Porveldam,MISSION_COMPLETED,Mission Completed!,Hunny completed a mission in GEM Arklyndarce#GEM,"{""points"":""10"",""progress"":""3/12"",""missionNumber"":""3"",""totalMissions"":""12""}",2025-11-08 05:05:33.869583+00
607,e55f6073-25c5-4c73-a220-4b6327f7ba5e,49,Hunny,GEM Arklyndarce#GEM,Porveldam,MISSION_COMPLETED,Mission Completed!,Hunny completed a mission in GEM Arklyndarce#GEM,"{""points"":""10"",""progress"":""4/12"",""missionNumber"":""4"",""totalMissions"":""12""}",2025-11-08 05:05:34.580551+00
608,e55f6073-25c5-4c73-a220-4b6327f7ba5e,49,Hunny,GEM Arklyndarce#GEM,Porveldam,MISSION_COMPLETED,Mission Completed!,Hunny completed a mission in GEM Arklyndarce#GEM,"{""points"":""10"",""progress"":""5/12"",""missionNumber"":""5"",""totalMissions"":""12""}",2025-11-08 05:05:35.500369+00
609,e55f6073-25c5-4c73-a220-4b6327f7ba5e,49,Hunny,GEM Arklyndarce#GEM,Porveldam,MISSION_COMPLETED,Mission Completed!,Hunny completed a mission in GEM Arklyndarce#GEM,"{""progress"":""2/0"",""ranked_id"":""49"",""total_missions"":""0"",""current_missions"":""2"",""missions_completed"":""2""}",2025-11-08 05:05:36.025965+00
610,e55f6073-25c5-4c73-a220-4b6327f7ba5e,49,Hunny,GEM Arklyndarce#GEM,Porveldam,MISSION_COMPLETED,Mission Completed!,Hunny completed a mission in GEM Arklyndarce#GEM,"{""points"":""10"",""progress"":""6/12"",""missionNumber"":""6"",""totalMissions"":""12""}",2025-11-08 05:05:36.440737+00
611,e55f6073-25c5-4c73-a220-4b6327f7ba5e,49,Hunny,GEM Arklyndarce#GEM,Porveldam,MISSION_COMPLETED,Mission Completed!,Hunny completed a mission in GEM Arklyndarce#GEM,"{""points"":""10"",""progress"":""7/12"",""missionNumber"":""7"",""totalMissions"":""12""}",2025-11-08 05:05:37.328574+00
612,e55f6073-25c5-4c73-a220-4b6327f7ba5e,49,Hunny,GEM Arklyndarce#GEM,Porveldam,MISSION_COMPLETED,Mission Completed!,Hunny completed a mission in GEM Arklyndarce#GEM,"{""points"":""10"",""progress"":""8/12"",""missionNumber"":""8"",""totalMissions"":""12""}",2025-11-08 05:05:37.871512+00
613,e55f6073-25c5-4c73-a220-4b6327f7ba5e,49,Hunny,GEM Arklyndarce#GEM,Porveldam,MISSION_COMPLETED,Mission Completed!,Hunny completed a mission in GEM Arklyndarce#GEM,"{""progress"":""7/0"",""ranked_id"":""49"",""total_missions"":""0"",""current_missions"":""7"",""missions_completed"":""5""}",2025-11-08 05:05:39.977507+00
614,e55f6073-25c5-4c73-a220-4b6327f7ba5e,49,Hunny,GEM Arklyndarce#GEM,Porveldam,MISSION_COMPLETED,Mission Completed!,Hunny completed a mission in GEM Arklyndarce#GEM,"{""progress"":""5/0"",""ranked_id"":""49"",""total_missions"":""0"",""current_missions"":""5"",""missions_completed"":""1""}",2025-11-08 05:05:46.217354+00
615,e55f6073-25c5-4c73-a220-4b6327f7ba5e,49,Hunny,GEM Arklyndarce#GEM,Porveldam,MISSION_COMPLETED,Mission Completed!,Hunny completed a mission in GEM Arklyndarce#GEM,"{""progress"":""6/0"",""ranked_id"":""49"",""total_missions"":""0"",""current_missions"":""6"",""missions_completed"":""1""}",2025-11-08 05:05:48.945125+00
616,d7895f20-abd6-4552-a559-63ba2626b88f,51,Gemy,GEM Depurallire#GEM,Spadelline,LEVEL_UP,Level Up!,Gemy leveled up to 24 in GEM Depurallire#GEM,"{""to"":""24"",""from"":""23"",""gained"":""1"",""points"":""80""}",2025-11-08 05:07:34.576887+00
617,d7895f20-abd6-4552-a559-63ba2626b88f,51,Gemy,GEM Depurallire#GEM,Spadelline,MISSION_COMPLETED,Mission Completed!,Gemy completed a mission in GEM Depurallire#GEM,"{""points"":""10"",""progress"":""7/12"",""missionNumber"":""7"",""totalMissions"":""12""}",2025-11-08 05:44:40.830945+00
618,d7895f20-abd6-4552-a559-63ba2626b88f,51,Gemy,GEM Depurallire#GEM,Spadelline,MISSION_COMPLETED,Mission Completed!,Gemy completed a mission in GEM Depurallire#GEM,"{""points"":""10"",""progress"":""8/12"",""missionNumber"":""8"",""totalMissions"":""12""}",2025-11-08 05:44:41.817822+00
619,d7895f20-abd6-4552-a559-63ba2626b88f,51,Gemy,GEM Depurallire#GEM,Spadelline,MISSION_COMPLETED,Mission Completed!,Gemy completed a mission in GEM Depurallire#GEM,"{""points"":""10"",""progress"":""7/12"",""missionNumber"":""7"",""totalMissions"":""12""}",2025-11-08 05:44:46.858101+00
620,d7895f20-abd6-4552-a559-63ba2626b88f,51,Gemy,GEM Depurallire#GEM,Spadelline,MISSION_COMPLETED,Mission Completed!,Gemy completed a mission in GEM Depurallire#GEM,"{""progress"":""7/0"",""ranked_id"":""51"",""total_missions"":""0"",""current_missions"":""7"",""missions_completed"":""2""}",2025-11-08 05:45:13.094331+00
621,d7895f20-abd6-4552-a559-63ba2626b88f,51,Gemy,GEM Depurallire#GEM,Spadelline,MASTERY_LEVEL_UP,Mastery Upgrade!,Gemy reached mastery level 1 with Varus in GEM Depurallire#GEM,"{""to"":""1"",""from"":""0"",""points"":""50"",""championId"":""110"",""championName"":""Varus""}",2025-11-08 18:55:01.417844+00
622,2d926f04-c40a-404e-9772-bf458d31f2e2,26,Matutte,GEM Plissevelary#GEM,Zephiroth,MASTERY_LEVEL_UP,Mastery Upgrade!,Matutte reached mastery level 6 with Akali in GEM Plissevelary#GEM,"{""to"":""6"",""from"":""5"",""points"":""50"",""championId"":""84"",""championName"":""Akali""}",2025-11-09 14:42:10.062864+00
623,2d926f04-c40a-404e-9772-bf458d31f2e2,26,Matutte,GEM Plissevelary#GEM,Zephiroth,LEVEL_UP,Level Up!,Matutte leveled up to 38 in GEM Plissevelary#GEM,"{""to"":""38"",""from"":""34"",""gained"":""4"",""points"":""320""}",2025-11-09 14:43:09.168586+00
624,d7895f20-abd6-4552-a559-63ba2626b88f,51,Gemy,GEM Depurallire#GEM,Spadelline,MASTERY_LEVEL_UP,Mastery Upgrade!,Gemy reached mastery level 4 with Twitch in GEM Depurallire#GEM,"{""to"":""4"",""from"":""2"",""points"":""100"",""championId"":""29"",""championName"":""Twitch""}",2025-11-09 14:44:40.200156+00
625,d7895f20-abd6-4552-a559-63ba2626b88f,51,Gemy,GEM Depurallire#GEM,Spadelline,MASTERY_LEVEL_UP,Mastery Upgrade!,Gemy reached mastery level 3 with Jinx in GEM Depurallire#GEM,"{""to"":""3"",""from"":""2"",""points"":""50"",""championId"":""222"",""championName"":""Jinx""}",2025-11-09 14:44:52.886072+00
626,d7895f20-abd6-4552-a559-63ba2626b88f,51,Gemy,GEM Depurallire#GEM,Spadelline,MASTERY_LEVEL_UP,Mastery Upgrade!,Gemy reached mastery level 2 with Yuumi in GEM Depurallire#GEM,"{""to"":""2"",""from"":""0"",""points"":""100"",""championId"":""350"",""championName"":""Yuumi""}",2025-11-09 14:45:18.236622+00
627,d7895f20-abd6-4552-a559-63ba2626b88f,51,Gemy,GEM Depurallire#GEM,Spadelline,MASTERY_LEVEL_UP,Mastery Upgrade!,Gemy reached mastery level 1 with Samira in GEM Depurallire#GEM,"{""to"":""1"",""from"":""0"",""points"":""50"",""championId"":""360"",""championName"":""Samira""}",2025-11-09 14:45:37.652286+00
628,d7895f20-abd6-4552-a559-63ba2626b88f,51,Gemy,GEM Depurallire#GEM,Spadelline,MASTERY_LEVEL_UP,Mastery Upgrade!,Gemy reached mastery level 1 with Ashe in GEM Depurallire#GEM,"{""to"":""1"",""from"":""0"",""points"":""50"",""championId"":""22"",""championName"":""Ashe""}",2025-11-09 14:45:48.503822+00
629,d7895f20-abd6-4552-a559-63ba2626b88f,51,Gemy,GEM Depurallire#GEM,Spadelline,MASTERY_LEVEL_UP,Mastery Upgrade!,Gemy reached mastery level 1 with Warwick in GEM Depurallire#GEM,"{""to"":""1"",""from"":""0"",""points"":""50"",""championId"":""19"",""championName"":""Warwick""}",2025-11-09 14:46:09.92365+00
630,d7895f20-abd6-4552-a559-63ba2626b88f,51,Gemy,GEM Depurallire#GEM,Spadelline,MASTERY_LEVEL_UP,Mastery Upgrade!,Gemy reached mastery level 1 with Vayne in GEM Depurallire#GEM,"{""to"":""1"",""from"":""0"",""points"":""50"",""championId"":""67"",""championName"":""Vayne""}",2025-11-09 14:46:47.291816+00
631,d7895f20-abd6-4552-a559-63ba2626b88f,3,Gemy,GEM Dreemurdomme#GEM,Porveldam,MASTERY_LEVEL_UP,Mastery Upgrade!,Gemy reached mastery level 4 with Katarina in GEM Dreemurdomme#GEM,"{""to"":""4"",""from"":""3"",""points"":""50"",""championId"":""55"",""championName"":""Katarina""}",2025-11-09 14:47:54.436753+00
634,d7895f20-abd6-4552-a559-63ba2626b88f,3,Gemy,GEM Dreemurdomme#GEM,Porveldam,WIN,Victory!,Gemy won 1 win in GEM Dreemurdomme#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""90""}",2025-11-09 21:04:18.57013+00
635,d7895f20-abd6-4552-a559-63ba2626b88f,3,Gemy,GEM Dreemurdomme#GEM,Porveldam,WIN,Victory!,Gemy won 1 win in GEM Dreemurdomme#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""90""}",2025-11-09 21:04:29.192044+00
636,2d926f04-c40a-404e-9772-bf458d31f2e2,26,Matutte,GEM Plissevelary#GEM,Zephiroth,WIN,Victory!,Matutte won 1 win in GEM Plissevelary#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""38""}",2025-11-09 22:26:54.113215+00
637,d7895f20-abd6-4552-a559-63ba2626b88f,3,Gemy,GEM Dreemurdomme#GEM,Porveldam,WIN,Victory!,Gemy won 1 win in GEM Dreemurdomme#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""90""}",2025-11-09 23:13:11.41227+00
638,d7895f20-abd6-4552-a559-63ba2626b88f,51,Gemy,GEM Depurallire#GEM,Spadelline,LEVEL_UP,Level Up!,Gemy leveled up to 26 in GEM Depurallire#GEM,"{""to"":""26"",""from"":""24"",""gained"":""2"",""points"":""160""}",2025-11-09 23:14:32.602472+00
639,2d926f04-c40a-404e-9772-bf458d31f2e2,26,Matutte,GEM Plissevelary#GEM,Zephiroth,WIN,Victory!,Matutte won 3 wins in GEM Plissevelary#GEM,"{""wins"":""3"",""points"":""210"",""totalWins"":""38""}",2025-11-09 23:50:04.048167+00
640,d7895f20-abd6-4552-a559-63ba2626b88f,51,Gemy,GEM Depurallire#GEM,Spadelline,MISSION_COMPLETED,Mission Completed!,Gemy completed a mission in GEM Depurallire#GEM,"{""points"":""10"",""progress"":""9/12"",""missionNumber"":""9"",""totalMissions"":""12""}",2025-11-10 04:31:41.391295+00
641,d7895f20-abd6-4552-a559-63ba2626b88f,51,Gemy,GEM Depurallire#GEM,Spadelline,MISSION_COMPLETED,Mission Completed!,Gemy completed a mission in GEM Depurallire#GEM,"{""points"":""10"",""progress"":""11/12"",""missionNumber"":""11"",""totalMissions"":""12""}",2025-11-10 04:31:42.057317+00
642,d7895f20-abd6-4552-a559-63ba2626b88f,51,Gemy,GEM Depurallire#GEM,Spadelline,MISSION_COMPLETED,Mission Completed!,Gemy completed a mission in GEM Depurallire#GEM,"{""points"":""10"",""progress"":""12/12"",""missionNumber"":""12"",""totalMissions"":""12""}",2025-11-10 04:31:43.668471+00
643,d7895f20-abd6-4552-a559-63ba2626b88f,51,Gemy,GEM Depurallire#GEM,Spadelline,MISSION_COMPLETED,Mission Completed!,Gemy completed a mission in GEM Depurallire#GEM,"{""progress"":""9/0"",""ranked_id"":""51"",""total_missions"":""0"",""current_missions"":""9"",""missions_completed"":""2""}",2025-11-10 04:31:44.016369+00
644,d7895f20-abd6-4552-a559-63ba2626b88f,51,Gemy,GEM Depurallire#GEM,Spadelline,MISSION_COMPLETED,Mission Completed!,Gemy completed a mission in GEM Depurallire#GEM,"{""progress"":""11/0"",""ranked_id"":""51"",""total_missions"":""0"",""current_missions"":""11"",""missions_completed"":""2""}",2025-11-10 04:31:47.408238+00
645,d7895f20-abd6-4552-a559-63ba2626b88f,51,Gemy,GEM Depurallire#GEM,Spadelline,MISSION_COMPLETED,Mission Completed!,Gemy completed a mission in GEM Depurallire#GEM,"{""progress"":""12/0"",""ranked_id"":""51"",""total_missions"":""0"",""current_missions"":""12"",""missions_completed"":""1""}",2025-11-10 04:31:50.859698+00
646,d7895f20-abd6-4552-a559-63ba2626b88f,51,Gemy,GEM Depurallire#GEM,Spadelline,MASTERY_LEVEL_UP,Mastery Upgrade!,Gemy reached mastery level 1 with Rakan in GEM Depurallire#GEM,"{""to"":""1"",""from"":""0"",""points"":""50"",""championId"":""497"",""championName"":""Rakan""}",2025-11-10 05:13:55.940843+00
647,d7895f20-abd6-4552-a559-63ba2626b88f,51,Gemy,GEM Depurallire#GEM,Spadelline,MASTERY_LEVEL_UP,Mastery Upgrade!,Gemy reached mastery level 2 with Warwick in GEM Depurallire#GEM,"{""to"":""2"",""from"":""1"",""points"":""50"",""championId"":""19"",""championName"":""Warwick""}",2025-11-11 02:22:02.05771+00
648,c446637c-3582-44fd-a26b-93eaadb027b4,43,jony_lu,GEM Gliecernice#GEM,Gladasmy,LEVEL_UP,Level Up!,jony_lu leveled up to 24 in GEM Gliecernice#GEM,"{""to"":""24"",""from"":""23"",""gained"":""1"",""points"":""80""}",2025-11-11 03:01:53.987183+00
649,2d926f04-c40a-404e-9772-bf458d31f2e2,2,Matutte,GEM Cordacrimory#GEM,Porveldam,MEMBER,New Member!,Matutte redeemed the Majesty account GEM Cordacrimory#GEM,"{""points"":""0"",""username"":""GEM Cordacrimory#GEM"",""bloodline"":""Porveldam""}",2025-11-11 20:56:48.906212+00
650,d7895f20-abd6-4552-a559-63ba2626b88f,51,Gemy,GEM Depurallire#GEM,Spadelline,LEVEL_UP,Level Up!,Gemy leveled up to 28 in GEM Depurallire#GEM,"{""to"":""28"",""from"":""24"",""gained"":""4"",""points"":""320""}",2025-11-11 21:31:20.351945+00
651,f3254e34-8239-4641-b404-d679548ded03,34,peraltadoctor,GEM Phrasimfasya#GEM,Gladasmy,MEMBER,New Member!,peraltadoctor redeemed the Majesty account GEM Phrasimfasya#GEM,"{""points"":""0"",""username"":""GEM Phrasimfasya#GEM"",""bloodline"":""Gladasmy""}",2025-11-11 21:56:40.000295+00
652,c446637c-3582-44fd-a26b-93eaadb027b4,43,jony_lu,GEM Gliecernice#GEM,Gladasmy,LEVEL_UP,Level Up!,jony_lu leveled up to 30 in GEM Gliecernice#GEM,"{""to"":""30"",""from"":""24"",""gained"":""6"",""points"":""480""}",2025-11-12 01:01:35.509304+00
655,d7895f20-abd6-4552-a559-63ba2626b88f,51,Gemy,GEM Depurallire#GEM,Spadelline,LEVEL_UP,Level Up!,Gemy leveled up to 29 in GEM Depurallire#GEM,"{""to"":""29"",""from"":""28"",""gained"":""1"",""points"":""80""}",2025-11-12 02:46:05.495214+00
656,d7895f20-abd6-4552-a559-63ba2626b88f,3,Gemy,GEM Dreemurdomme#GEM,Porveldam,WIN,Victory!,Gemy won 1 win in GEM Dreemurdomme#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""90""}",2025-11-12 02:46:23.732669+00
659,f3254e34-8239-4641-b404-d679548ded03,34,peraltadoctor,GEM Phrasimfasya#GEM,Gladasmy,WIN,Victory!,peraltadoctor won 1 win in GEM Phrasimfasya#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""30""}",2025-11-12 05:11:40.927373+00
660,f3254e34-8239-4641-b404-d679548ded03,34,peraltadoctor,GEM Phrasimfasya#GEM,Gladasmy,WIN,Victory!,peraltadoctor won 1 win in GEM Phrasimfasya#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""30""}",2025-11-12 05:11:52.966015+00
661,c446637c-3582-44fd-a26b-93eaadb027b4,43,jony_lu,GEM Gliecernice#GEM,Gladasmy,WIN,Victory!,jony_lu won 1 win in GEM Gliecernice#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""30""}",2025-11-13 02:45:47.776931+00
662,c446637c-3582-44fd-a26b-93eaadb027b4,43,jony_lu,GEM Gliecernice#GEM,Gladasmy,MASTERY_LEVEL_UP,Mastery Upgrade!,jony_lu reached mastery level 4 with Aphelios in GEM Gliecernice#GEM,"{""to"":""4"",""from"":""3"",""points"":""50"",""championId"":""523"",""championName"":""Aphelios""}",2025-11-13 02:46:04.276414+00
663,c446637c-3582-44fd-a26b-93eaadb027b4,43,jony_lu,GEM Gliecernice#GEM,Gladasmy,MASTERY_LEVEL_UP,Mastery Upgrade!,jony_lu reached mastery level 2 with Xayah in GEM Gliecernice#GEM,"{""to"":""2"",""from"":""0"",""points"":""100"",""championId"":""498"",""championName"":""Xayah""}",2025-11-13 02:46:45.824635+00
664,d7895f20-abd6-4552-a559-63ba2626b88f,51,Gemy,GEM Depurallire#GEM,Spadelline,LEVEL_UP,Level Up!,Gemy leveled up to 30 in GEM Depurallire#GEM,"{""to"":""30"",""from"":""29"",""gained"":""1"",""points"":""80""}",2025-11-14 05:06:08.114522+00
665,d7895f20-abd6-4552-a559-63ba2626b88f,51,Gemy,GEM Depurallire#GEM,Spadelline,LEVEL_30_ACHIEVED,Level 30 Achieved!,Gemy reached level 30 from level 29 in GEM Depurallire#GEM - 1000 BONUS POINTS!,"{""to"":""30"",""from"":""29"",""bonus"":""1000"",""points"":""1000""}",2025-11-14 05:06:08.483382+00
666,d6bd7eee-de31-4878-932e-12f3378e39c9,46,AmNightmare,GEM Ornetchreans#GEM,Primogenit,LEVEL_UP,Level Up!,AmNightmare leveled up to 21 in GEM Ornetchreans#GEM,"{""to"":""21"",""from"":""18"",""gained"":""3"",""points"":""240""}",2025-11-15 01:10:27.184048+00
667,d6bd7eee-de31-4878-932e-12f3378e39c9,46,AmNightmare,GEM Ornetchreans#GEM,Primogenit,MASTERY_LEVEL_UP,Mastery Upgrade!,AmNightmare reached mastery level 2 with Rakan in GEM Ornetchreans#GEM,"{""to"":""2"",""from"":""0"",""points"":""100"",""championId"":""497"",""championName"":""Rakan""}",2025-11-15 03:00:39.366293+00
668,d6bd7eee-de31-4878-932e-12f3378e39c9,46,AmNightmare,GEM Ornetchreans#GEM,Primogenit,MASTERY_LEVEL_UP,Mastery Upgrade!,AmNightmare reached mastery level 2 with Rakan in GEM Ornetchreans#GEM,"{""to"":""2"",""from"":""0"",""points"":""100"",""championId"":""497"",""championName"":""Rakan""}",2025-11-15 03:00:39.496209+00
669,e55f6073-25c5-4c73-a220-4b6327f7ba5e,48,Hunny,GEM Furninscorce#GEM,Porveldam,HONOR_UP,Honor Increased!,"Hunny increased their honor, reaching level 5","{""to"":""5"",""from"":""4"",""gained"":""1"",""points"":""300""}",2025-11-15 18:44:34.043986+00
670,2d926f04-c40a-404e-9772-bf458d31f2e2,2,Matutte,GEM Cordacrimory#GEM,Porveldam,WIN,Victory!,Matutte won 1 win in GEM Cordacrimory#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""98""}",2025-11-16 00:21:19.81151+00
671,2d926f04-c40a-404e-9772-bf458d31f2e2,2,Matutte,GEM Cordacrimory#GEM,Porveldam,WIN,Victory!,Matutte won 1 win in GEM Cordacrimory#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""98""}",2025-11-16 00:21:31.176842+00
672,2d926f04-c40a-404e-9772-bf458d31f2e2,2,Matutte,GEM Cordacrimory#GEM,Porveldam,RANK_UP,SoloQ Promotion!,Matutte climbed in SoloQ from PLATINUM IV to PLATINUM III in GEM Cordacrimory#GEM,"{""queue"":""SoloQ"",""points"":""25"",""toTier"":""PLATINUM"",""fromTier"":""PLATINUM"",""toDivision"":""3"",""fromDivision"":""4"",""divisionsGained"":""1""}",2025-11-16 00:21:35.039452+00
673,d6bd7eee-de31-4878-932e-12f3378e39c9,46,AmNightmare,GEM Ornetchreans#GEM,Primogenit,LEVEL_UP,Level Up!,AmNightmare leveled up to 22 in GEM Ornetchreans#GEM,"{""to"":""22"",""from"":""21"",""gained"":""1"",""points"":""80""}",2025-11-16 02:13:28.901888+00
674,2b7efafc-3a83-48f8-8e0e-60b052ffcd98,12,Supblime,GEM Lacellire#LAS,Spadelline,WIN,Victory!,Supblime won 1 win in GEM Lacellire#LAS,"{""wins"":""1"",""points"":""70"",""totalWins"":""87""}",2025-11-16 03:37:22.591826+00
675,d6bd7eee-de31-4878-932e-12f3378e39c9,10,AmNightmare,GEM Deellycella#GEM,Spadelline,MASTERY_LEVEL_UP,Mastery Upgrade!,AmNightmare reached mastery level 3 with Ezreal in GEM Deellycella#GEM,"{""to"":""3"",""from"":""2"",""points"":""50"",""championId"":""81"",""championName"":""Ezreal""}",2025-11-16 04:12:48.385145+00
676,2b7efafc-3a83-48f8-8e0e-60b052ffcd98,12,Supblime,GEM Lacellire#LAS,Spadelline,HONOR_UP,Honor Increased!,"Supblime increased their honor, reaching level 5","{""to"":""5"",""from"":""4"",""gained"":""1"",""points"":""300""}",2025-11-16 04:16:21.647453+00
677,d6bd7eee-de31-4878-932e-12f3378e39c9,10,AmNightmare,GEM Deellycella#GEM,Spadelline,HONOR_UP,Honor Increased!,"AmNightmare increased their honor, reaching level 5","{""to"":""5"",""from"":""4"",""gained"":""1"",""points"":""300""}",2025-11-16 04:16:37.52436+00
678,d6bd7eee-de31-4878-932e-12f3378e39c9,10,AmNightmare,GEM Deellycella#GEM,Spadelline,WIN,Victory!,AmNightmare won 1 win in GEM Deellycella#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""72""}",2025-11-16 04:17:46.327748+00
679,d6bd7eee-de31-4878-932e-12f3378e39c9,10,AmNightmare,GEM Deellycella#GEM,Spadelline,WIN,Victory!,AmNightmare won 1 win in GEM Deellycella#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""72""}",2025-11-16 05:01:56.387653+00
680,2d926f04-c40a-404e-9772-bf458d31f2e2,2,Matutte,GEM Cordacrimory#GEM,Porveldam,WIN,Victory!,Matutte won 1 win in GEM Cordacrimory#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""98""}",2025-11-16 15:57:57.362844+00
681,f3254e34-8239-4641-b404-d679548ded03,34,peraltadoctor,GEM Phrasimfasya#GEM,Gladasmy,WIN,Victory!,peraltadoctor won 1 win in GEM Phrasimfasya#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""30""}",2025-11-16 16:22:47.445816+00
682,f3254e34-8239-4641-b404-d679548ded03,34,peraltadoctor,GEM Phrasimfasya#GEM,Gladasmy,WIN,Victory!,peraltadoctor won 1 win in GEM Phrasimfasya#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""30""}",2025-11-16 16:22:57.702234+00
683,2d926f04-c40a-404e-9772-bf458d31f2e2,2,Matutte,GEM Cordacrimory#GEM,Porveldam,WIN,Victory!,Matutte won 1 win in GEM Cordacrimory#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""98""}",2025-11-16 20:35:05.145276+00
684,2d926f04-c40a-404e-9772-bf458d31f2e2,2,Matutte,GEM Cordacrimory#GEM,Porveldam,WIN,Victory!,Matutte won 1 win in GEM Cordacrimory#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""98""}",2025-11-16 21:34:42.893015+00
685,c446637c-3582-44fd-a26b-93eaadb027b4,43,jony_lu,GEM Gliecernice#GEM,Gladasmy,WIN,Victory!,jony_lu won 1 win in GEM Gliecernice#GEM,"{""wins"":""1"",""points"":""70"",""totalWins"":""30""}",2025-11-17 02:47:14.798076+00
686,c446637c-3582-44fd-a26b-93eaadb027b4,43,jony_lu,GEM Gliecernice#GEM,Gladasmy,MASTERY_LEVEL_UP,Mastery Upgrade!,jony_lu reached mastery level 4 with Caitlyn in GEM Gliecernice#GEM,"{""to"":""4"",""from"":""3"",""points"":""50"",""championId"":""51"",""championName"":""Caitlyn""}",2025-11-17 02:47:42.009641+00
